name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,score,name2,cdsStartStat,cdsEndStat,exonFrames
mRNA_4871,scaffold_7,-,384534,386678,384614,386678,2,"384534,386336,","386288,386678,",0,gene_4871,cmpl,cmpl,"0,0,"
mRNA_4937,scaffold_7,+,539372,540479,539372,540479,1,"539372,","540479,",0,gene_4937,cmpl,cmpl,"0,"
mRNA_5022,scaffold_7,+,712953,715638,712953,715638,3,"712953,714784,715175,","714691,715124,715638,",0,gene_5022,cmpl,cmpl,"0,1,2,"
mRNA_5066,scaffold_7,-,790112,793944,790112,793944,4,"790112,792284,793381,793803,","791656,793204,793734,793944,",0,gene_5066,cmpl,cmpl,"1,2,0,0,"
mRNA_5068,scaffold_7,+,796208,797339,796208,797339,1,"796208,","797339,",0,gene_5068,cmpl,cmpl,"0,"
mRNA_4858,scaffold_7,-,341261,345286,341261,345286,2,"341261,344086,","343127,345286,",0,gene_4858,cmpl,cmpl,"0,0,"
mRNA_4889,scaffold_7,-,428371,434545,428371,434545,1,"428371,","434545,",0,gene_4889,cmpl,cmpl,"0,"
mRNA_4883,scaffold_7,-,413393,416123,413393,416123,2,"413393,415769,","415691,416123,",0,gene_4883,cmpl,cmpl,"0,0,"
mRNA_5044,scaffold_7,+,755336,756260,755336,756260,1,"755336,","756260,",0,gene_5044,cmpl,cmpl,"0,"
mRNA_4832,scaffold_7,+,284909,285461,284909,285461,1,"284909,","285461,",0,gene_4832,cmpl,cmpl,"0,"
mRNA_4902,scaffold_7,+,464977,466135,464977,466135,1,"464977,","466135,",0,gene_4902,cmpl,cmpl,"0,"
mRNA_4975,scaffold_7,+,624582,626571,624582,626571,3,"624582,624727,625045,","624691,624796,626571,",0,gene_4975,cmpl,cmpl,"0,1,1,"
mRNA_5039,scaffold_7,+,745952,750980,745952,750980,3,"745952,748775,749540,","747548,749444,750980,",0,gene_5039,cmpl,cmpl,"0,0,0,"
mRNA_5125,scaffold_7,-,904432,905260,904432,905260,1,"904432,","905260,",0,gene_5125,cmpl,cmpl,"0,"
mRNA_4814,scaffold_7,-,238308,239859,238308,239859,1,"238308,","239859,",0,gene_4814,cmpl,cmpl,"0,"
mRNA_4870,scaffold_7,+,381534,382566,381534,382566,1,"381534,","382566,",0,gene_4870,cmpl,cmpl,"0,"
mRNA_5121,scaffold_7,-,894119,899586,894119,899586,5,"894119,895496,897200,897557,898782,","895075,896735,897491,898269,899586,",0,gene_5121,cmpl,cmpl,"1,1,1,0,0,"
mRNA_4828,scaffold_7,-,272145,274512,272145,274512,4,"272145,273525,273965,274117,","273462,273899,274078,274512,",0,gene_4828,cmpl,cmpl,"0,1,2,0,"
mRNA_5111,scaffold_7,-,874792,876001,874792,876001,2,"874792,875467,","875251,876001,",0,gene_5111,cmpl,cmpl,"0,0,"
mRNA_4898,scaffold_7,-,456522,458160,456522,458160,2,"456522,457613,","457574,458160,",0,gene_4898,cmpl,cmpl,"1,0,"
mRNA_5057,scaffold_7,-,775118,775775,775118,775775,1,"775118,","775775,",0,gene_5057,cmpl,cmpl,"0,"
mRNA_4733,scaffold_7,-,74484,76827,74484,76827,3,"74484,75803,76674,","75719,76272,76827,",0,gene_4733,cmpl,cmpl,"1,0,0,"
mRNA_5002,scaffold_7,-,679878,681090,679878,681090,1,"679878,","681090,",0,gene_5002,cmpl,cmpl,"0,"
mRNA_4890,scaffold_7,+,436543,440974,436543,440974,2,"436543,437930,","437813,440974,",0,gene_4890,cmpl,cmpl,"0,1,"
mRNA_4982,scaffold_7,-,637091,639560,637091,639560,4,"637091,638094,638392,639281,","638037,638263,639170,639560,",0,gene_4982,cmpl,cmpl,"2,1,0,0,"
mRNA_5058,scaffold_7,-,777538,779824,777538,779824,2,"777538,779453,","779279,779824,",0,gene_5058,cmpl,cmpl,"2,0,"
mRNA_5102,scaffold_7,-,855009,856836,855009,856836,1,"855009,","856836,",0,gene_5102,cmpl,cmpl,"0,"
mRNA_4936,scaffold_7,-,534504,537739,534504,537739,3,"534504,535370,536133,","535277,535700,537739,",0,gene_4936,cmpl,cmpl,"1,1,0,"
mRNA_4903,scaffold_7,-,471085,471472,471085,471472,1,"471085,","471472,",0,gene_4903,cmpl,cmpl,"0,"
mRNA_4927,scaffold_7,+,513096,514839,513096,514839,1,"513096,","514839,",0,gene_4927,cmpl,cmpl,"0,"
mRNA_5004,scaffold_7,-,683023,683473,683023,683473,1,"683023,","683473,",0,gene_5004,cmpl,cmpl,"0,"
mRNA_4740,scaffold_7,-,86521,88093,86521,88093,2,"86521,87746,","87698,88093,",0,gene_4740,cmpl,cmpl,"2,0,"
mRNA_5027,scaffold_7,+,726479,727334,726479,727334,1,"726479,","727334,",0,gene_5027,cmpl,cmpl,"0,"
mRNA_5025,scaffold_7,-,719271,720177,719271,720177,1,"719271,","720177,",0,gene_5025,cmpl,cmpl,"0,"
mRNA_4850,scaffold_7,-,324459,325482,324459,325482,1,"324459,","325482,",0,gene_4850,cmpl,cmpl,"0,"
mRNA_4950,scaffold_7,+,567553,571349,567553,571349,3,"567553,568983,570243,","568713,569783,571349,",0,gene_4950,cmpl,cmpl,"0,2,1,"
mRNA_4824,scaffold_7,-,259737,260787,259737,260787,1,"259737,","260787,",0,gene_4824,cmpl,cmpl,"0,"
mRNA_5011,scaffold_7,-,692683,694183,692683,694183,1,"692683,","694183,",0,gene_5011,cmpl,cmpl,"0,"
mRNA_4807,scaffold_7,-,227047,228808,227047,228808,1,"227047,","228808,",0,gene_4807,cmpl,cmpl,"0,"
mRNA_4938,scaffold_7,-,540632,541616,540632,541616,1,"540632,","541616,",0,gene_4938,cmpl,cmpl,"0,"
mRNA_4732,scaffold_7,-,71784,73107,71784,73107,2,"71784,72645,","72627,73107,",0,gene_4732,cmpl,cmpl,"0,0,"
mRNA_4985,scaffold_7,-,649799,650141,649799,650141,1,"649799,","650141,",0,gene_4985,cmpl,cmpl,"0,"
mRNA_4887,scaffold_7,+,423378,423843,423378,423843,1,"423378,","423843,",0,gene_4887,cmpl,cmpl,"0,"
mRNA_5056,scaffold_7,-,773930,774953,773930,774953,1,"773930,","774953,",0,gene_5056,cmpl,cmpl,"0,"
mRNA_5080,scaffold_7,-,819041,820130,819041,820130,1,"819041,","820130,",0,gene_5080,cmpl,cmpl,"0,"
mRNA_5006,scaffold_7,-,685905,686805,685905,686805,1,"685905,","686805,",0,gene_5006,cmpl,cmpl,"0,"
mRNA_4924,scaffold_7,+,508342,508831,508342,508831,1,"508342,","508831,",0,gene_4924,cmpl,cmpl,"0,"
mRNA_4771,scaffold_7,-,155988,156627,155988,156627,2,"155988,156311,","156182,156627,",0,gene_4771,cmpl,cmpl,"1,0,"
mRNA_4695,scaffold_7,+,3598,4369,3598,4369,1,"3598,","4369,",0,gene_4695,cmpl,cmpl,"0,"
mRNA_4799,scaffold_7,-,208149,209331,208149,209331,2,"208149,209021,","208790,209331,",0,gene_4799,cmpl,cmpl,"1,0,"
mRNA_5030,scaffold_7,+,732084,732915,732084,732915,1,"732084,","732915,",0,gene_5030,cmpl,cmpl,"0,"
mRNA_4905,scaffold_7,-,472916,473096,472916,473096,1,"472916,","473096,",0,gene_4905,cmpl,cmpl,"0,"
mRNA_4934,scaffold_7,-,530634,531894,530634,531894,1,"530634,","531894,",0,gene_4934,cmpl,cmpl,"0,"
mRNA_5128,scaffold_7,+,925955,926789,926071,926687,2,"925955,926267,","926101,926789,",0,gene_5128,cmpl,cmpl,"0,0,"
mRNA_5120,scaffold_7,+,892120,894076,892571,894032,1,"892120,","894076,",0,gene_5120,cmpl,cmpl,"0,"
mRNA_5117,scaffold_7,+,887146,889227,887374,889117,1,"887146,","889227,",0,gene_5117,cmpl,cmpl,"0,"
mRNA_5119,scaffold_7,-,890941,892119,890959,891934,1,"890941,","892119,",0,gene_5119,cmpl,cmpl,"0,"
mRNA_5122,scaffold_7,-,900788,901413,900905,901259,1,"900788,","901413,",0,gene_5122,cmpl,cmpl,"0,"
mRNA_5115,scaffold_7,+,880149,881034,880294,880912,1,"880149,","881034,",0,gene_5115,cmpl,cmpl,"0,"
mRNA_5116,scaffold_7,+,883257,885729,883407,885573,1,"883257,","885729,",0,gene_5116,cmpl,cmpl,"0,"
mRNA_5114,scaffold_7,-,878545,880162,878914,879934,1,"878545,","880162,",0,gene_5114,cmpl,cmpl,"0,"
mRNA_5112,scaffold_7,-,876139,877737,876277,877600,1,"876139,","877737,",0,gene_5112,cmpl,cmpl,"0,"
mRNA_5109,scaffold_7,-,871332,872148,871372,871975,1,"871332,","872148,",0,gene_5109,cmpl,cmpl,"0,"
mRNA_5100,scaffold_7,-,849795,851585,850143,851442,1,"849795,","851585,",0,gene_5100,cmpl,cmpl,"0,"
mRNA_5099,scaffold_7,+,848610,849955,848732,849767,1,"848610,","849955,",0,gene_5099,cmpl,cmpl,"0,"
mRNA_5094,scaffold_7,-,842871,843720,842875,843571,1,"842871,","843720,",0,gene_5094,cmpl,cmpl,"0,"
mRNA_5087,scaffold_7,+,828120,829703,828434,829586,1,"828120,","829703,",0,gene_5087,cmpl,cmpl,"0,"
mRNA_5085,scaffold_7,-,826597,827348,826665,827094,1,"826597,","827348,",0,gene_5085,cmpl,cmpl,"0,"
mRNA_5078,scaffold_7,-,815600,817876,815735,817694,1,"815600,","817876,",0,gene_5078,cmpl,cmpl,"0,"
mRNA_5077,scaffold_7,-,814755,815600,814789,815464,1,"814755,","815600,",0,gene_5077,cmpl,cmpl,"0,"
mRNA_5079,scaffold_7,+,817875,818994,818057,818948,1,"817875,","818994,",0,gene_5079,cmpl,cmpl,"0,"
mRNA_5081,scaffold_7,+,820206,821837,820530,821820,1,"820206,","821837,",0,gene_5081,cmpl,cmpl,"0,"
mRNA_5089,scaffold_7,+,831485,833186,831854,833162,1,"831485,","833186,",0,gene_5089,cmpl,cmpl,"0,"
mRNA_5083,scaffold_7,+,823054,824688,823545,824574,1,"823054,","824688,",0,gene_5083,cmpl,cmpl,"0,"
mRNA_5082,scaffold_7,-,821837,823054,821854,822562,1,"821837,","823054,",0,gene_5082,cmpl,cmpl,"0,"
mRNA_5053,scaffold_7,-,769301,771451,769720,771076,1,"769301,","771451,",0,gene_5053,cmpl,cmpl,"0,"
mRNA_5051,scaffold_7,-,767685,769301,767739,768882,1,"767685,","769301,",0,gene_5051,cmpl,cmpl,"0,"
mRNA_5050,scaffold_7,+,766116,767685,766260,767631,1,"766116,","767685,",0,gene_5050,cmpl,cmpl,"0,"
mRNA_5062,scaffold_7,+,783367,784162,783476,783935,1,"783367,","784162,",0,gene_5062,cmpl,cmpl,"0,"
mRNA_5041,scaffold_7,+,751878,752690,752083,752659,1,"751878,","752690,",0,gene_5041,cmpl,cmpl,"0,"
mRNA_5049,scaffold_7,-,765618,766147,765693,766035,1,"765618,","766147,",0,gene_5049,cmpl,cmpl,"0,"
mRNA_5060,scaffold_7,-,780711,781755,780762,781605,1,"780711,","781755,",0,gene_5060,cmpl,cmpl,"0,"
mRNA_5059,scaffold_7,+,780051,780711,780224,780659,1,"780051,","780711,",0,gene_5059,cmpl,cmpl,"0,"
mRNA_5052,scaffold_7,+,769048,769676,769214,769631,1,"769048,","769676,",0,gene_5052,cmpl,cmpl,"0,"
mRNA_5048,scaffold_7,+,764259,765650,764727,765543,1,"764259,","765650,",0,gene_5048,cmpl,cmpl,"0,"
mRNA_5043,scaffold_7,-,754111,755177,754199,755072,1,"754111,","755177,",0,gene_5043,cmpl,cmpl,"0,"
mRNA_5061,scaffold_7,-,781754,782780,781904,782531,1,"781754,","782780,",0,gene_5061,cmpl,cmpl,"0,"
mRNA_5032,scaffold_7,+,733746,734915,733901,734806,2,"733746,733987,","733904,734915,",0,gene_5032,cmpl,cmpl,"0,0,"
mRNA_5029,scaffold_7,-,729202,731108,729371,730724,1,"729202,","731108,",0,gene_5029,cmpl,cmpl,"0,"
mRNA_5028,scaffold_7,-,726882,729202,727335,729033,1,"726882,","729202,",0,gene_5028,cmpl,cmpl,"0,"
mRNA_5031,scaffold_7,-,732855,733749,733168,733591,1,"732855,","733749,",0,gene_5031,cmpl,cmpl,"0,"
mRNA_5026,scaffold_7,+,723635,724584,723884,724538,1,"723635,","724584,",0,gene_5026,cmpl,cmpl,"0,"
mRNA_5024,scaffold_7,+,718253,719444,718521,719211,1,"718253,","719444,",0,gene_5024,cmpl,cmpl,"0,"
mRNA_5016,scaffold_7,+,699883,702061,700249,701908,1,"699883,","702061,",0,gene_5016,cmpl,cmpl,"0,"
mRNA_5014,scaffold_7,+,697361,699085,697496,698846,1,"697361,","699085,",0,gene_5014,cmpl,cmpl,"0,"
mRNA_4999,scaffold_7,-,673689,676846,673736,676370,1,"673689,","676846,",0,gene_4999,cmpl,cmpl,"0,"
mRNA_5019,scaffold_7,+,705625,707237,705763,707125,1,"705625,","707237,",0,gene_5019,cmpl,cmpl,"0,"
mRNA_4998,scaffold_7,+,672952,673689,673113,673641,1,"672952,","673689,",0,gene_4998,cmpl,cmpl,"0,"
mRNA_5008,scaffold_7,+,687677,689605,687881,689579,1,"687677,","689605,",0,gene_5008,cmpl,cmpl,"0,"
mRNA_5013,scaffold_7,+,696127,697361,696227,697226,1,"696127,","697361,",0,gene_5013,cmpl,cmpl,"0,"
mRNA_5017,scaffold_7,+,702060,703980,702213,703884,1,"702060,","703980,",0,gene_5017,cmpl,cmpl,"0,"
mRNA_5018,scaffold_7,+,703980,705625,704077,705487,1,"703980,","705625,",0,gene_5018,cmpl,cmpl,"0,"
mRNA_5020,scaffold_7,-,709485,711034,709770,710934,1,"709485,","711034,",0,gene_5020,cmpl,cmpl,"0,"
mRNA_5023,scaffold_7,-,715708,718252,715779,717984,1,"715708,","718252,",0,gene_5023,cmpl,cmpl,"0,"
mRNA_4995,scaffold_7,-,666863,667934,667085,667706,1,"666863,","667934,",0,gene_4995,cmpl,cmpl,"0,"
mRNA_4994,scaffold_7,-,665122,666863,665279,666641,1,"665122,","666863,",0,gene_4994,cmpl,cmpl,"0,"
mRNA_4993,scaffold_7,-,662779,665122,662901,664965,1,"662779,","665122,",0,gene_4993,cmpl,cmpl,"0,"
mRNA_4992,scaffold_7,-,661738,662779,661769,662657,1,"661738,","662779,",0,gene_4992,cmpl,cmpl,"0,"
mRNA_4988,scaffold_7,-,654152,655921,654188,655808,1,"654152,","655921,",0,gene_4988,cmpl,cmpl,"0,"
mRNA_4987,scaffold_7,+,652802,654152,653267,654116,1,"652802,","654152,",0,gene_4987,cmpl,cmpl,"0,"
mRNA_4971,scaffold_7,+,617199,618275,617384,618170,1,"617199,","618275,",0,gene_4971,cmpl,cmpl,"0,"
mRNA_4981,scaffold_7,+,636061,636843,636259,636595,1,"636061,","636843,",0,gene_4981,cmpl,cmpl,"0,"
mRNA_4974,scaffold_7,+,622160,624449,622383,624315,1,"622160,","624449,",0,gene_4974,cmpl,cmpl,"0,"
mRNA_4970,scaffold_7,+,615913,617247,616074,617109,1,"615913,","617247,",0,gene_4970,cmpl,cmpl,"0,"
mRNA_4979,scaffold_7,-,632955,635105,633003,634926,1,"632955,","635105,",0,gene_4979,cmpl,cmpl,"0,"
mRNA_4976,scaffold_7,+,627401,628904,627496,628744,1,"627401,","628904,",0,gene_4976,cmpl,cmpl,"0,"
mRNA_4969,scaffold_7,-,615023,615913,615050,615752,1,"615023,","615913,",0,gene_4969,cmpl,cmpl,"0,"
mRNA_4968,scaffold_7,+,613680,615023,613868,614996,1,"613680,","615023,",0,gene_4968,cmpl,cmpl,"0,"
mRNA_4967,scaffold_7,-,606794,610248,607098,610104,1,"606794,","610248,",0,gene_4967,cmpl,cmpl,"0,"
mRNA_4958,scaffold_7,-,594110,596181,594283,595690,1,"594110,","596181,",0,gene_4958,cmpl,cmpl,"0,"
mRNA_4962,scaffold_7,-,600150,601414,600347,601172,1,"600150,","601414,",0,gene_4962,cmpl,cmpl,"0,"
mRNA_4957,scaffold_7,-,592345,594357,592494,593937,1,"592345,","594357,",0,gene_4957,cmpl,cmpl,"0,"
mRNA_4965,scaffold_7,-,604546,605273,604654,605161,1,"604546,","605273,",0,gene_4965,cmpl,cmpl,"0,"
mRNA_4956,scaffold_7,-,589475,592345,589618,592195,1,"589475,","592345,",0,gene_4956,cmpl,cmpl,"0,"
mRNA_4955,scaffold_7,-,585363,589475,585648,589332,1,"585363,","589475,",0,gene_4955,cmpl,cmpl,"0,"
mRNA_4961,scaffold_7,+,598934,600189,599077,600031,1,"598934,","600189,",0,gene_4961,cmpl,cmpl,"0,"
mRNA_4963,scaffold_7,+,601415,603404,601461,603270,1,"601415,","603404,",0,gene_4963,cmpl,cmpl,"0,"
mRNA_4966,scaffold_7,-,605272,606332,605384,606140,1,"605272,","606332,",0,gene_4966,cmpl,cmpl,"0,"
mRNA_4942,scaffold_7,-,545239,546595,545368,546403,2,"545239,546395,","546278,546595,",0,gene_4942,cmpl,cmpl,"2,0,"
mRNA_4940,scaffold_7,-,542797,543581,542871,543090,1,"542797,","543581,",0,gene_4940,cmpl,cmpl,"0,"
mRNA_4943,scaffold_7,-,546488,550983,546787,550867,1,"546488,","550983,",0,gene_4943,cmpl,cmpl,"0,"
mRNA_4945,scaffold_7,-,553108,554330,553164,553941,1,"553108,","554330,",0,gene_4945,cmpl,cmpl,"0,"
mRNA_4946,scaffold_7,+,555844,556929,555941,556568,1,"555844,","556929,",0,gene_4946,cmpl,cmpl,"0,"
mRNA_4951,scaffold_7,-,571415,575578,571482,575316,1,"571415,","575578,",0,gene_4951,cmpl,cmpl,"0,"
mRNA_4939,scaffold_7,+,541738,542798,541950,542724,1,"541738,","542798,",0,gene_4939,cmpl,cmpl,"0,"
mRNA_4926,scaffold_7,-,511681,512650,511781,512489,1,"511681,","512650,",0,gene_4926,cmpl,cmpl,"0,"
mRNA_4933,scaffold_7,-,527723,530246,528017,530069,1,"527723,","530246,",0,gene_4933,cmpl,cmpl,"0,"
mRNA_4935,scaffold_7,-,532863,534531,532889,534356,1,"532863,","534531,",0,gene_4935,cmpl,cmpl,"0,"
mRNA_4917,scaffold_7,-,497462,499297,497684,498899,1,"497462,","499297,",0,gene_4917,cmpl,cmpl,"0,"
mRNA_4912,scaffold_7,+,488781,489614,488962,489574,1,"488781,","489614,",0,gene_4912,cmpl,cmpl,"0,"
mRNA_4911,scaffold_7,+,486627,488781,486850,488599,1,"486627,","488781,",0,gene_4911,cmpl,cmpl,"0,"
mRNA_4916,scaffold_7,-,495868,497420,496044,496947,1,"495868,","497420,",0,gene_4916,cmpl,cmpl,"0,"
mRNA_4909,scaffold_7,+,483093,484762,483132,484695,1,"483093,","484762,",0,gene_4909,cmpl,cmpl,"0,"
mRNA_4907,scaffold_7,-,476880,478714,477018,478350,1,"476880,","478714,",0,gene_4907,cmpl,cmpl,"0,"
mRNA_4906,scaffold_7,-,474727,476880,474881,476741,1,"474727,","476880,",0,gene_4906,cmpl,cmpl,"0,"
mRNA_4900,scaffold_7,+,460623,462154,460883,462083,1,"460623,","462154,",0,gene_4900,cmpl,cmpl,"0,"
mRNA_4901,scaffold_7,+,462666,464745,462848,464519,1,"462666,","464745,",0,gene_4901,cmpl,cmpl,"0,"
mRNA_4897,scaffold_7,+,455001,456470,455122,456418,1,"455001,","456470,",0,gene_4897,cmpl,cmpl,"0,"
mRNA_4878,scaffold_7,+,402943,405140,403059,404973,1,"402943,","405140,",0,gene_4878,cmpl,cmpl,"0,"
mRNA_4885,scaffold_7,-,418540,420395,418863,420201,1,"418540,","420395,",0,gene_4885,cmpl,cmpl,"0,"
mRNA_4888,scaffold_7,-,425495,428128,425600,427886,1,"425495,","428128,",0,gene_4888,cmpl,cmpl,"0,"
mRNA_4894,scaffold_7,+,447088,448984,447436,448894,1,"447088,","448984,",0,gene_4894,cmpl,cmpl,"0,"
mRNA_4886,scaffold_7,+,420395,422654,420589,422563,1,"420395,","422654,",0,gene_4886,cmpl,cmpl,"0,"
mRNA_4884,scaffold_7,-,416500,418541,416700,418218,1,"416500,","418541,",0,gene_4884,cmpl,cmpl,"0,"
mRNA_4868,scaffold_7,-,374893,376682,375139,376552,1,"374893,","376682,",0,gene_4868,cmpl,cmpl,"0,"
mRNA_4863,scaffold_7,-,360551,362859,360692,362690,1,"360551,","362859,",0,gene_4863,cmpl,cmpl,"0,"
mRNA_4862,scaffold_7,-,357507,360672,357866,360449,1,"357507,","360672,",0,gene_4862,cmpl,cmpl,"0,"
mRNA_4864,scaffold_7,-,362860,366773,363006,366663,1,"362860,","366773,",0,gene_4864,cmpl,cmpl,"0,"
mRNA_4855,scaffold_7,+,336540,338647,336730,338632,1,"336540,","338647,",0,gene_4855,cmpl,cmpl,"0,"
mRNA_4857,scaffold_7,+,339444,341126,339551,340991,1,"339444,","341126,",0,gene_4857,cmpl,cmpl,"0,"
mRNA_4859,scaffold_7,-,346036,348386,346204,348031,1,"346036,","348386,",0,gene_4859,cmpl,cmpl,"0,"
mRNA_4843,scaffold_7,-,309232,310350,309324,310059,1,"309232,","310350,",0,gene_4843,cmpl,cmpl,"0,"
mRNA_4847,scaffold_7,-,316906,319654,317090,319469,1,"316906,","319654,",0,gene_4847,cmpl,cmpl,"0,"
mRNA_4849,scaffold_7,-,322226,324017,322311,323826,1,"322226,","324017,",0,gene_4849,cmpl,cmpl,"0,"
mRNA_4844,scaffold_7,-,310887,312972,311054,312779,1,"310887,","312972,",0,gene_4844,cmpl,cmpl,"0,"
mRNA_4839,scaffold_7,-,302402,303174,302671,303010,1,"302402,","303174,",0,gene_4839,cmpl,cmpl,"0,"
mRNA_4835,scaffold_7,-,292229,293008,292309,292871,2,"292229,292789,","292683,293008,",0,gene_4835,cmpl,cmpl,"1,0,"
mRNA_4833,scaffold_7,+,286680,287759,286816,287701,1,"286680,","287759,",0,gene_4833,cmpl,cmpl,"0,"
mRNA_4834,scaffold_7,-,287759,292229,287817,292149,1,"287759,","292229,",0,gene_4834,cmpl,cmpl,"0,"
mRNA_4836,scaffold_7,+,292972,295835,293146,295612,1,"292972,","295835,",0,gene_4836,cmpl,cmpl,"0,"
mRNA_4837,scaffold_7,+,295835,298024,296059,297964,1,"295835,","298024,",0,gene_4837,cmpl,cmpl,"0,"
mRNA_4838,scaffold_7,+,298403,299826,298512,299616,1,"298403,","299826,",0,gene_4838,cmpl,cmpl,"0,"
mRNA_4816,scaffold_7,-,242671,246106,242879,245768,1,"242671,","246106,",0,gene_4816,cmpl,cmpl,"0,"
mRNA_4810,scaffold_7,-,231828,233191,232300,233083,1,"231828,","233191,",0,gene_4810,cmpl,cmpl,"0,"
mRNA_4820,scaffold_7,-,253078,254206,253199,253883,1,"253078,","254206,",0,gene_4820,cmpl,cmpl,"0,"
mRNA_4794,scaffold_7,-,201413,202310,201585,202137,2,"201413,201930,","201840,202310,",0,gene_4794,cmpl,cmpl,"0,0,"
mRNA_4812,scaffold_7,-,235203,236979,235338,236799,1,"235203,","236979,",0,gene_4812,cmpl,cmpl,"0,"
mRNA_4815,scaffold_7,+,240045,242713,240263,242546,1,"240045,","242713,",0,gene_4815,cmpl,cmpl,"0,"
mRNA_4813,scaffold_7,+,236914,238060,237028,237811,1,"236914,","238060,",0,gene_4813,cmpl,cmpl,"0,"
mRNA_4800,scaffold_7,+,210125,213032,210233,212972,1,"210125,","213032,",0,gene_4800,cmpl,cmpl,"0,"
mRNA_4796,scaffold_7,-,203604,204399,203837,204167,1,"203604,","204399,",0,gene_4796,cmpl,cmpl,"0,"
mRNA_4789,scaffold_7,-,189438,190928,189558,190767,1,"189438,","190928,",0,gene_4789,cmpl,cmpl,"0,"
mRNA_4787,scaffold_7,+,183818,186739,184185,186294,1,"183818,","186739,",0,gene_4787,cmpl,cmpl,"0,"
mRNA_4791,scaffold_7,-,193773,194855,194021,194690,1,"193773,","194855,",0,gene_4791,cmpl,cmpl,"0,"
mRNA_4792,scaffold_7,+,194855,196986,195020,196883,1,"194855,","196986,",0,gene_4792,cmpl,cmpl,"0,"
mRNA_4790,scaffold_7,-,191569,193774,191831,193526,1,"191569,","193774,",0,gene_4790,cmpl,cmpl,"0,"
mRNA_4788,scaffold_7,+,186740,189438,186840,189318,1,"186740,","189438,",0,gene_4788,cmpl,cmpl,"0,"
mRNA_4784,scaffold_7,+,179000,180117,179215,180070,1,"179000,","180117,",0,gene_4784,cmpl,cmpl,"0,"
mRNA_4782,scaffold_7,+,175033,176503,175294,176392,1,"175033,","176503,",0,gene_4782,cmpl,cmpl,"0,"
mRNA_4765,scaffold_7,-,140336,142465,140749,142288,1,"140336,","142465,",0,gene_4765,cmpl,cmpl,"0,"
mRNA_4760,scaffold_7,+,129359,131735,129733,131446,1,"129359,","131735,",0,gene_4760,cmpl,cmpl,"0,"
mRNA_4768,scaffold_7,-,147814,152771,147860,152624,1,"147814,","152771,",0,gene_4768,cmpl,cmpl,"0,"
mRNA_4772,scaffold_7,+,156814,157721,157002,157677,1,"156814,","157721,",0,gene_4772,cmpl,cmpl,"0,"
mRNA_4757,scaffold_7,+,120747,122656,120870,122469,1,"120747,","122656,",0,gene_4757,cmpl,cmpl,"0,"
mRNA_4779,scaffold_7,-,166675,167613,166798,167500,1,"166675,","167613,",0,gene_4779,cmpl,cmpl,"0,"
mRNA_4769,scaffold_7,-,152772,153965,152867,153761,1,"152772,","153965,",0,gene_4769,cmpl,cmpl,"0,"
mRNA_4751,scaffold_7,+,107588,108245,107829,108195,2,"107588,107967,","107904,108245,",0,gene_4751,cmpl,cmpl,"0,0,"
mRNA_4748,scaffold_7,+,102757,104624,102896,104357,1,"102757,","104624,",0,gene_4748,cmpl,cmpl,"0,"
mRNA_4745,scaffold_7,-,95598,98723,95716,98500,1,"95598,","98723,",0,gene_4745,cmpl,cmpl,"0,"
mRNA_4742,scaffold_7,-,89344,91115,89404,90997,1,"89344,","91115,",0,gene_4742,cmpl,cmpl,"0,"
mRNA_4737,scaffold_7,+,81593,83513,81783,83268,1,"81593,","83513,",0,gene_4737,cmpl,cmpl,"0,"
mRNA_4734,scaffold_7,+,77228,78952,77626,78871,1,"77228,","78952,",0,gene_4734,cmpl,cmpl,"0,"
mRNA_4735,scaffold_7,-,78952,79642,79034,79307,1,"78952,","79642,",0,gene_4735,cmpl,cmpl,"0,"
mRNA_4736,scaffold_7,+,79642,81592,79977,81402,1,"79642,","81592,",0,gene_4736,cmpl,cmpl,"0,"
mRNA_4738,scaffold_7,+,83512,85228,83757,85122,1,"83512,","85228,",0,gene_4738,cmpl,cmpl,"0,"
mRNA_4743,scaffold_7,+,91114,92367,91232,92213,1,"91114,","92367,",0,gene_4743,cmpl,cmpl,"0,"
mRNA_4747,scaffold_7,+,101235,102757,101511,102618,1,"101235,","102757,",0,gene_4747,cmpl,cmpl,"0,"
mRNA_4750,scaffold_7,+,105951,107820,106083,107346,1,"105951,","107820,",0,gene_4750,cmpl,cmpl,"0,"
mRNA_4752,scaffold_7,-,107820,111059,108294,110730,1,"107820,","111059,",0,gene_4752,cmpl,cmpl,"0,"
mRNA_4726,scaffold_7,-,61350,62147,61487,61952,1,"61350,","62147,",0,gene_4726,cmpl,cmpl,"0,"
mRNA_4725,scaffold_7,+,60084,61328,60380,61085,1,"60084,","61328,",0,gene_4725,cmpl,cmpl,"0,"
mRNA_4721,scaffold_7,-,55917,56385,55931,56273,1,"55917,","56385,",0,gene_4721,cmpl,cmpl,"0,"
mRNA_4720,scaffold_7,-,54008,55696,54232,55198,1,"54008,","55696,",0,gene_4720,cmpl,cmpl,"0,"
mRNA_4696,scaffold_7,+,5359,7432,5789,7232,1,"5359,","7432,",0,gene_4696,cmpl,cmpl,"0,"
mRNA_4717,scaffold_7,-,47273,49492,47566,49390,1,"47273,","49492,",0,gene_4717,cmpl,cmpl,"0,"
